year,region,product,activity,feedstocktype,property,value,unit
2006,World,methanol,csr_a,natural_gas,def,100,%
2006,World,methanol,csr_a,coke_oven_gas,def,0,%
2006,World,methanol,csr_a,coal,def,0,%
2006,World,methanol,csr_a,naphtha,def,0,%
2006,World,methanol,csr_b,natural_gas,def,100,%
2006,World,methanol,csr_c1,natural_gas,def,95,%
2006,World,methanol,csr_c1,natural_gas_co2,def,5,%
2006,World,methanol,csr_c2,natural_gas,def,100,%
2006,World,methanol,csr_c3,natural_gas,def,100,%
2006,World,methanol,csr_c3,light_naphtha,def,0,%
2006,World,methanol,csr_c3,full_range_naphtha,def,0,%
2006,World,methanol,csr_c4,natural_gas,def,100,%
2006,World,methanol,csr_w_nh3,natural_gas,def,100,%
2006,World,methanol,atr,natural_gas,def,100,%
2006,World,methanol,atr,naphtha,def,0,%
2006,World,methanol,atr,lng,def,0,%
2006,World,methanol,pox,coal,def,80,%
2006,World,methanol,pox,oil,def,20,%
2006,World,methanol,pox,light_fuel_oil,def,0,%
2006,World,methanol,pox,heavy_fuel_oil,def,0,%
2006,World,methanol,pox,light_naphtha,def,0,%
2006,World,methanol,pox,full_range_naphtha,def,0,%
2006,World,methanol,pox,lignite,def,0,%
2006,World,methanol,cgt,coal,def,100,%
2006,World,methanol,cct,coke_oven_gas,def,100,%
2006,World,methanol,gasify_bio,biomass,def,100,%
2006,World,carbon_black,thermal_black_process,carbon_black,def,35,%
2006,World,ethylene,sc,ethane,def,41.9,%
2006,World,ethylene,sc,naphtha,def,22.4,%
2006,World,ethylene,sc,gas_oil,def,20.0,%
2006,World,ethylene,sc,propane,def,8.3,%
2006,World,ethylene,sc,butane,def,7.4,%
2006,World,ethylene,sc,other_petro_products,def,0.0,%
2006,EUR,ethylene,sc,naphtha,def,100,%
2006,EUR,ethylene,sc,gas_oil,def,0,%
2006,EUR,ethylene,sc,ethane,def,0,%
2006,EUR,ethylene,sc,propane,def,0,%
2006,EUR,ethylene,sc,butane,def,0,%
2006,EUR,ethylene,sc,other_petro_products,def,0,%
2006,SAM,ethylene,sc,naphtha,def,0,%
2006,SAM,ethylene,sc,gas_oil,def,0,%
2006,SAM,ethylene,sc,ethane,def,100,%
2006,SAM,ethylene,sc,propane,def,0,%
2006,SAM,ethylene,sc,butane,def,0,%
2006,SAM,ethylene,sc,other_petro_products,def,0,%
2006,NAM,ethylene,sc,naphtha,def,0,%
2006,NAM,ethylene,sc,gas_oil,def,0,%
2006,NAM,ethylene,sc,ethane,def,100,%
2006,NAM,ethylene,sc,propane,def,0,%
2006,NAM,ethylene,sc,butane,def,0,%
2006,NAM,ethylene,sc,other_petro_products,def,0,%
2006,ASI,ethylene,sc,naphtha,def,100,%
2006,ASI,ethylene,sc,gas_oil,def,0,%
2006,ASI,ethylene,sc,ethane,def,0,%
2006,ASI,ethylene,sc,propane,def,0,%
2006,ASI,ethylene,sc,butane,def,0,%
2006,ASI,ethylene,sc,other_petro_products,def,0,%
2006,AFR,ethylene,sc,naphtha,def,100,%
2006,AFR,ethylene,sc,gas_oil,def,0,%
2006,AFR,ethylene,sc,ethane,def,0,%
2006,AFR,ethylene,sc,propane,def,0,%
2006,AFR,ethylene,sc,butane,def,0,%
2006,AFR,ethylene,sc,other_petro_products,def,0,%
2006,AUS,ethylene,sc,naphtha,def,0,%
2006,AUS,ethylene,sc,gas_oil,def,0,%
2006,AUS,ethylene,sc,ethane,def,100,%
2006,AUS,ethylene,sc,propane,def,0,%
2006,AUS,ethylene,sc,butane,def,0,%
2006,AUS,ethylene,sc,other_petro_products,def,0,%
2006,World,ethylene_oxide,catox_tt,natural_gas,def,100,%
2006,World,acrylonitrile,dammox_flare,propylene,def,100,%
2006,World,carbon_black,furn_black_wtt,carbon_black,def,50,%
2006,World,carbon_black,furn_black_wtt,natural_gas,def,50,%
2006,World,ethylene_oxide,oxygen_process,natural_gas,def,100,%
2006,World,carbon_black,acetylene_black_process,carbon_black,def,100,%
2006,World,propylene,sc,naphtha,def,31.1,%
2006,World,propylene,sc,gas_oil,def,26.7,%
2006,World,propylene,sc,ethane,def,3.0,%
2006,World,propylene,sc,propane,def,23.2,%
2006,World,propylene,sc,butane,def,16.0,%
2006,World,propylene,sc,other_petro_products,def,0.0,%
2006,World,butadiene,sc,naphtha,def,21.7,%
2006,World,butadiene,sc,gas_oil,def,21.7,%
2006,World,butadiene,sc,ethane,def,10.0,%
2006,World,butadiene,sc,propane,def,21.7,%
2006,World,butadiene,sc,butane,def,24.9,%
2006,World,butadiene,sc,other_petro_products,def,0.0,%
2006,World,aromatics,sc,naphtha,def,45.6,%
2006,World,aromatics,sc,gas_oil,def,54.4,%
2006,World,aromatics,sc,other_petro_products,def,0.0,%
2006,World,hvc,sc,naphtha,def,35.5,%
2006,World,hvc,sc,gas_oil,def,36.4,%
2006,World,hvc,sc,ethane,def,18.3,%
2006,World,hvc,sc,propane,def,6.4,%
2006,World,hvc,sc,butane,def,3.4,%
2006,World,hvc,sc,other_petro_products,def,0.0,%
2006,World,methanol,csr_a,natural_gas,min,100,%
2006,World,methanol,csr_a,coke_oven_gas,min,0,%
2006,World,methanol,csr_a,coal,min,0,%
2006,World,methanol,csr_a,naphtha,min,0,%
2006,World,methanol,csr_b,natural_gas,min,100,%
