test,loss,k_max,k_min,gamma,a,b,width,threshold,velocity,stall_torque,kappa
0,1.6502259356934914,0.07440573252945197,0.007561075166488578,0.26503004222490445,1.516696761529206,"9.858693749835884645e+00,-0.1
",0.008982728896412821,-0.07376554902612806,30.0,12.0,0.5
1,3.3913666463716483,0.06932480617243206,0.006191020148553506,0.9954764267627795,1.516696761529206,"9.858693749835884645e+00,-0.1
",0.008982728896412821,-0.07376554902612806,30.0,12.0,0.5
