distance,mean,std
111,0.9634833504183064,0.005054300166902947
131,0.9842068714658908,0.009980396256622746
161,0.9604444297476936,0.004026987524952505
201,0.9841704970073742,0.003339820275430097
261,1.0,0.006729778089220567
341,1.0417347309943452,0.010943128898479695
461,1.0408055289176945,0.0048780290804666645
631,1.0514731655699217,0.003463443006252765
861,1.0736119837306966,0.00854261376168178
1091,1.0684104361628255,0.005952771961904324
2321,1.0680995998809564,0.010377521674576541
3250,1.0921067425019013,0.013871169453612638
